Year,State_UT,Is_Detailed_Subcategory,Count,Crime_Head_Standardized,Crime_Head_Subcategory
2005,Andaman & Nicobar Islands,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,Andaman & Nicobar Islands,False,1.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Andaman & Nicobar Islands,False,1.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Andaman & Nicobar Islands,False,4.0,Rape & Attempted Rape,Rape (General/Other)
2005,Andhra Pradesh,False,3595.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Andhra Pradesh,False,8696.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Andhra Pradesh,False,443.0,Cruelty & Dowry Offenses,Dowry Death
2005,Andhra Pradesh,False,681.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Andhra Pradesh,False,2657.0,Special & Local Laws,Indecent Representation of Women Act
2005,Andhra Pradesh,False,2508.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Andhra Pradesh,False,995.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Andhra Pradesh,False,935.0,Rape & Attempted Rape,Rape (General/Other)
2005,Arunachal Pradesh,False,67.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Arunachal Pradesh,False,9.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Arunachal Pradesh,False,0.0,Cruelty & Dowry Offenses,Dowry Death
2005,Arunachal Pradesh,False,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Arunachal Pradesh,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,Arunachal Pradesh,False,0.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Arunachal Pradesh,False,39.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Arunachal Pradesh,False,35.0,Rape & Attempted Rape,Rape (General/Other)
2005,Assam,False,899.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Assam,False,2206.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Assam,False,99.0,Cruelty & Dowry Offenses,Dowry Death
2005,Assam,False,25.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Assam,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,Assam,False,19.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Assam,False,1456.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Assam,False,1238.0,Rape & Attempted Rape,Rape (General/Other)
2005,Bihar,False,451.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Bihar,False,1574.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Bihar,False,1014.0,Cruelty & Dowry Offenses,Dowry Death
2005,Bihar,False,28.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Bihar,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,Bihar,False,13.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Bihar,False,929.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Bihar,False,1147.0,Rape & Attempted Rape,Rape (General/Other)
2005,Chandigarh,False,31.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Chandigarh,False,75.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Chandigarh,False,3.0,Cruelty & Dowry Offenses,Dowry Death
2005,Chandigarh,False,9.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Chandigarh,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,Chandigarh,False,9.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Chandigarh,False,45.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Chandigarh,False,33.0,Rape & Attempted Rape,Rape (General/Other)
2005,Chhattisgarh,False,1450.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Chhattisgarh,False,732.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Chhattisgarh,False,100.0,Cruelty & Dowry Offenses,Dowry Death
2005,Chhattisgarh,False,6.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Chhattisgarh,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,Chhattisgarh,False,132.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Chhattisgarh,False,184.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Chhattisgarh,False,990.0,Rape & Attempted Rape,Rape (General/Other)
2005,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,5.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,5.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,0.0,Cruelty & Dowry Offenses,Dowry Death
2005,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,0.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,9.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,5.0,Rape & Attempted Rape,Rape (General/Other)
2005,"Daman & Diu (pre-2020, separate UT)",False,1.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,"Daman & Diu (pre-2020, separate UT)",False,3.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,"Daman & Diu (pre-2020, separate UT)",False,1.0,Cruelty & Dowry Offenses,Dowry Death
2005,"Daman & Diu (pre-2020, separate UT)",False,1.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,"Daman & Diu (pre-2020, separate UT)",False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,"Daman & Diu (pre-2020, separate UT)",False,0.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,"Daman & Diu (pre-2020, separate UT)",False,2.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,"Daman & Diu (pre-2020, separate UT)",False,2.0,Rape & Attempted Rape,Rape (General/Other)
2005,Delhi,False,762.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Delhi,False,1324.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Delhi,False,114.0,Cruelty & Dowry Offenses,Dowry Death
2005,Delhi,False,151.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Delhi,False,1.0,Special & Local Laws,Indecent Representation of Women Act
2005,Delhi,False,225.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Delhi,False,1106.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Delhi,False,658.0,Rape & Attempted Rape,Rape (General/Other)
2005,Goa,False,30.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Goa,False,11.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Goa,False,2.0,Cruelty & Dowry Offenses,Dowry Death
2005,Goa,False,38.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Goa,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,Goa,False,8.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Goa,False,12.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Goa,False,20.0,Rape & Attempted Rape,Rape (General/Other)
2005,Gujarat,False,802.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Gujarat,False,4090.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Gujarat,False,48.0,Cruelty & Dowry Offenses,Dowry Death
2005,Gujarat,False,59.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Gujarat,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,Gujarat,False,104.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Gujarat,False,916.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Gujarat,False,324.0,Rape & Attempted Rape,Rape (General/Other)
2005,Haryana,False,380.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Haryana,False,2075.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Haryana,False,212.0,Cruelty & Dowry Offenses,Dowry Death
2005,Haryana,False,85.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Haryana,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,Haryana,False,597.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Haryana,False,344.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Haryana,False,461.0,Rape & Attempted Rape,Rape (General/Other)
2005,Himachal Pradesh,False,286.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Himachal Pradesh,False,228.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Himachal Pradesh,False,2.0,Cruelty & Dowry Offenses,Dowry Death
2005,Himachal Pradesh,False,4.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Himachal Pradesh,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,Himachal Pradesh,False,29.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Himachal Pradesh,False,102.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Himachal Pradesh,False,141.0,Rape & Attempted Rape,Rape (General/Other)
2005,Jammu & Kashmir,False,830.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Jammu & Kashmir,False,76.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Jammu & Kashmir,False,5.0,Cruelty & Dowry Offenses,Dowry Death
2005,Jammu & Kashmir,False,3.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Jammu & Kashmir,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,Jammu & Kashmir,False,371.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Jammu & Kashmir,False,658.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Jammu & Kashmir,False,201.0,Rape & Attempted Rape,Rape (General/Other)
2005,Jharkhand,False,293.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Jharkhand,False,590.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Jharkhand,False,257.0,Cruelty & Dowry Offenses,Dowry Death
2005,Jharkhand,False,13.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Jharkhand,False,2.0,Special & Local Laws,Indecent Representation of Women Act
2005,Jharkhand,False,36.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Jharkhand,False,283.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Jharkhand,False,753.0,Rape & Attempted Rape,Rape (General/Other)
2005,Karnataka,False,1585.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Karnataka,False,1883.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Karnataka,False,261.0,Cruelty & Dowry Offenses,Dowry Death
2005,Karnataka,False,1241.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Karnataka,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,Karnataka,False,71.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Karnataka,False,312.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Karnataka,False,343.0,Rape & Attempted Rape,Rape (General/Other)
2005,Kerala,False,2339.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Kerala,False,3283.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Kerala,False,21.0,Cruelty & Dowry Offenses,Dowry Death
2005,Kerala,False,225.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Kerala,False,108.0,Special & Local Laws,Indecent Representation of Women Act
2005,Kerala,False,175.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Kerala,False,129.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Kerala,False,478.0,Rape & Attempted Rape,Rape (General/Other)
2005,Lakshadweep,False,0.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Lakshadweep,False,0.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Lakshadweep,False,0.0,Cruelty & Dowry Offenses,Dowry Death
2005,Lakshadweep,False,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Lakshadweep,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,Lakshadweep,False,0.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Lakshadweep,False,0.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Lakshadweep,False,0.0,Rape & Attempted Rape,Rape (General/Other)
2005,Madhya Pradesh,False,6426.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Madhya Pradesh,False,2989.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Madhya Pradesh,False,739.0,Cruelty & Dowry Offenses,Dowry Death
2005,Madhya Pradesh,False,19.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Madhya Pradesh,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,Madhya Pradesh,False,792.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Madhya Pradesh,False,604.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Madhya Pradesh,False,2921.0,Rape & Attempted Rape,Rape (General/Other)
2005,Maharashtra,False,3228.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Maharashtra,False,6233.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Maharashtra,False,341.0,Cruelty & Dowry Offenses,Dowry Death
2005,Maharashtra,False,222.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Maharashtra,False,8.0,Special & Local Laws,Indecent Representation of Women Act
2005,Maharashtra,False,919.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Maharashtra,False,851.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Maharashtra,False,1545.0,Rape & Attempted Rape,Rape (General/Other)
2005,Manipur,False,25.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Manipur,False,20.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Manipur,False,0.0,Cruelty & Dowry Offenses,Dowry Death
2005,Manipur,False,1.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Manipur,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,Manipur,False,0.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Manipur,False,69.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Manipur,False,25.0,Rape & Attempted Rape,Rape (General/Other)
2005,Meghalaya,False,44.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Meghalaya,False,3.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Meghalaya,False,1.0,Cruelty & Dowry Offenses,Dowry Death
2005,Meghalaya,False,1.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Meghalaya,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,Meghalaya,False,0.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Meghalaya,False,19.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Meghalaya,False,63.0,Rape & Attempted Rape,Rape (General/Other)
2005,Mizoram,False,49.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Mizoram,False,0.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Mizoram,False,4.0,Cruelty & Dowry Offenses,Dowry Death
2005,Mizoram,False,1.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Mizoram,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,Mizoram,False,4.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Mizoram,False,0.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Mizoram,False,37.0,Rape & Attempted Rape,Rape (General/Other)
2005,Nagaland,False,7.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Nagaland,False,0.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Nagaland,False,0.0,Cruelty & Dowry Offenses,Dowry Death
2005,Nagaland,False,4.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Nagaland,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,Nagaland,False,0.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Nagaland,False,9.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Nagaland,False,17.0,Rape & Attempted Rape,Rape (General/Other)
2005,Odisha,False,2238.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Odisha,False,1671.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Odisha,False,334.0,Cruelty & Dowry Offenses,Dowry Death
2005,Odisha,False,29.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Odisha,False,1.0,Special & Local Laws,Indecent Representation of Women Act
2005,Odisha,False,184.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Odisha,False,547.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Odisha,False,799.0,Rape & Attempted Rape,Rape (General/Other)
2005,Puducherry,False,60.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Puducherry,False,6.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Puducherry,False,4.0,Cruelty & Dowry Offenses,Dowry Death
2005,Puducherry,False,5.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Puducherry,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,Puducherry,False,26.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Puducherry,False,3.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Puducherry,False,6.0,Rape & Attempted Rape,Rape (General/Other)
2005,Punjab,False,308.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Punjab,False,729.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Punjab,False,99.0,Cruelty & Dowry Offenses,Dowry Death
2005,Punjab,False,58.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Punjab,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,Punjab,False,43.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Punjab,False,329.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Punjab,False,398.0,Rape & Attempted Rape,Rape (General/Other)
2005,Rajasthan,False,2503.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Rajasthan,False,5997.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Rajasthan,False,361.0,Cruelty & Dowry Offenses,Dowry Death
2005,Rajasthan,False,115.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Rajasthan,False,109.0,Special & Local Laws,Indecent Representation of Women Act
2005,Rajasthan,False,28.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Rajasthan,False,1549.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Rajasthan,False,993.0,Rape & Attempted Rape,Rape (General/Other)
2005,Sikkim,False,38.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Sikkim,False,4.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Sikkim,False,0.0,Cruelty & Dowry Offenses,Dowry Death
2005,Sikkim,False,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Sikkim,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,Sikkim,False,0.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Sikkim,False,2.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Sikkim,False,18.0,Rape & Attempted Rape,Rape (General/Other)
2005,Tamil Nadu,False,1764.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Tamil Nadu,False,1650.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Tamil Nadu,False,215.0,Cruelty & Dowry Offenses,Dowry Death
2005,Tamil Nadu,False,2777.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Tamil Nadu,False,30.0,Special & Local Laws,Indecent Representation of Women Act
2005,Tamil Nadu,False,665.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Tamil Nadu,False,783.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Tamil Nadu,False,571.0,Rape & Attempted Rape,Rape (General/Other)
2005,Tripura,False,161.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Tripura,False,439.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Tripura,False,34.0,Cruelty & Dowry Offenses,Dowry Death
2005,Tripura,False,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Tripura,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,Tripura,False,1.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Tripura,False,43.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Tripura,False,162.0,Rape & Attempted Rape,Rape (General/Other)
2005,Uttar Pradesh,False,1835.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Uttar Pradesh,False,4505.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Uttar Pradesh,False,1564.0,Cruelty & Dowry Offenses,Dowry Death
2005,Uttar Pradesh,False,31.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Uttar Pradesh,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,Uttar Pradesh,False,2881.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Uttar Pradesh,False,2256.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Uttar Pradesh,False,1217.0,Rape & Attempted Rape,Rape (General/Other)
2005,Uttarakhand,False,100.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,Uttarakhand,False,272.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,Uttarakhand,False,63.0,Cruelty & Dowry Offenses,Dowry Death
2005,Uttarakhand,False,2.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,Uttarakhand,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2005,Uttarakhand,False,89.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,Uttarakhand,False,125.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,Uttarakhand,False,133.0,Rape & Attempted Rape,Rape (General/Other)
2005,West Bengal,False,1572.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2005,West Bengal,False,6936.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2005,West Bengal,False,446.0,Cruelty & Dowry Offenses,Dowry Death
2005,West Bengal,False,74.0,Human Trafficking,Immoral Traffic (Prevention) Act
2005,West Bengal,False,1.0,Special & Local Laws,Indecent Representation of Women Act
2005,West Bengal,False,54.0,Assault & Sexual Harassment,Insult to Modesty of Women
2005,West Bengal,False,1039.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2005,West Bengal,False,1686.0,Rape & Attempted Rape,Rape (General/Other)
2006,Andaman & Nicobar Islands,False,14.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2006,Andaman & Nicobar Islands,False,7.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2006,Andaman & Nicobar Islands,False,0.0,Cruelty & Dowry Offenses,Dowry Death
2006,Andaman & Nicobar Islands,False,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2006,Andaman & Nicobar Islands,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2006,Andaman & Nicobar Islands,False,4.0,Assault & Sexual Harassment,Insult to Modesty of Women
2006,Andaman & Nicobar Islands,False,5.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2006,Andaman & Nicobar Islands,False,6.0,Rape & Attempted Rape,Rape (General/Other)
2006,Andhra Pradesh,False,4534.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2006,Andhra Pradesh,False,9164.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2006,Andhra Pradesh,False,519.0,Cruelty & Dowry Offenses,Dowry Death
2006,Andhra Pradesh,False,657.0,Human Trafficking,Immoral Traffic (Prevention) Act
2006,Andhra Pradesh,False,1347.0,Special & Local Laws,Indecent Representation of Women Act
2006,Andhra Pradesh,False,2411.0,Assault & Sexual Harassment,Insult to Modesty of Women
2006,Andhra Pradesh,False,1329.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2006,Andhra Pradesh,False,1049.0,Rape & Attempted Rape,Rape (General/Other)
2006,Arunachal Pradesh,False,63.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2006,Arunachal Pradesh,False,14.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2006,Arunachal Pradesh,False,1.0,Cruelty & Dowry Offenses,Dowry Death
2006,Arunachal Pradesh,False,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2006,Arunachal Pradesh,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2006,Arunachal Pradesh,False,2.0,Assault & Sexual Harassment,Insult to Modesty of Women
2006,Arunachal Pradesh,False,51.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2006,Arunachal Pradesh,False,37.0,Rape & Attempted Rape,Rape (General/Other)
2006,Assam,False,1290.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2006,Assam,False,2548.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2006,Assam,False,105.0,Cruelty & Dowry Offenses,Dowry Death
2006,Assam,False,29.0,Human Trafficking,Immoral Traffic (Prevention) Act
2006,Assam,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2006,Assam,False,10.0,Assault & Sexual Harassment,Insult to Modesty of Women
2006,Assam,False,1544.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2006,Assam,False,1244.0,Rape & Attempted Rape,Rape (General/Other)
2006,Bihar,False,530.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2006,Bihar,False,1689.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2006,Bihar,False,1188.0,Cruelty & Dowry Offenses,Dowry Death
2006,Bihar,False,13.0,Human Trafficking,Immoral Traffic (Prevention) Act
2006,Bihar,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2006,Bihar,False,53.0,Assault & Sexual Harassment,Insult to Modesty of Women
2006,Bihar,False,1084.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2006,Bihar,False,1232.0,Rape & Attempted Rape,Rape (General/Other)
2006,Chandigarh,False,20.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2006,Chandigarh,False,102.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2006,Chandigarh,False,10.0,Cruelty & Dowry Offenses,Dowry Death
2006,Chandigarh,False,3.0,Human Trafficking,Immoral Traffic (Prevention) Act
2006,Chandigarh,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2006,Chandigarh,False,13.0,Assault & Sexual Harassment,Insult to Modesty of Women
2006,Chandigarh,False,57.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2006,Chandigarh,False,19.0,Rape & Attempted Rape,Rape (General/Other)
2006,Chhattisgarh,False,1598.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2006,Chhattisgarh,False,717.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2006,Chhattisgarh,False,103.0,Cruelty & Dowry Offenses,Dowry Death
2006,Chhattisgarh,False,13.0,Human Trafficking,Immoral Traffic (Prevention) Act
2006,Chhattisgarh,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2006,Chhattisgarh,False,143.0,Assault & Sexual Harassment,Insult to Modesty of Women
2006,Chhattisgarh,False,178.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
