Year,State_UT,State_UT_Raw,Row_Type,Crime_Head_Standardized,Crime_Head_Raw,Is_Detailed_Subcategory,Count
2002,Goa,Goa,State/UT,Dowry Deaths,DOWRY DEATH,FALSE,2
2002,Goa,Goa,State/UT,Immoral Traffic (Prevention) Act,IMMORAL TRAFFIC(PREVENTION)ACT,FALSE,25
2002,Goa,Goa,State/UT,Indecent Representation of Women (Prevention) Act,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,FALSE,0
2002,Goa,Goa,State/UT,Insult to Modesty of Women,INSULT TO THE MODESTY OF WOMEN,FALSE,6
2002,Goa,Goa,State/UT,Kidnapping & Abduction of Women,KIDNAPPING & ABDUCTION,FALSE,5
2002,Goa,Goa,State/UT,Rape,RAPE,FALSE,12
2002,Goa,Goa,State/UT,Total Crimes against Women,TOTAL CRIMES AGAINST WOMEN,FALSE,76
2002,Gujarat,Gujarat,State/UT,Assault on Women with Intent to Outrage Modesty,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,FALSE,750
2002,Gujarat,Gujarat,State/UT,Cruelty by Husband or Relatives,CRUELTY BY HUSBAND OR RELATIVES,FALSE,3321
2002,Gujarat,Gujarat,State/UT,Dowry Deaths,DOWRY DEATH,FALSE,62
2002,Gujarat,Gujarat,State/UT,Immoral Traffic (Prevention) Act,IMMORAL TRAFFIC(PREVENTION)ACT,FALSE,57
2002,Gujarat,Gujarat,State/UT,Indecent Representation of Women (Prevention) Act,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,FALSE,4
2002,Gujarat,Gujarat,State/UT,Insult to Modesty of Women,INSULT TO THE MODESTY OF WOMEN,FALSE,104
2002,Gujarat,Gujarat,State/UT,Kidnapping & Abduction of Women,KIDNAPPING & ABDUCTION,FALSE,807
2002,Gujarat,Gujarat,State/UT,Rape,RAPE,FALSE,267
2002,Gujarat,Gujarat,State/UT,Total Crimes against Women,TOTAL CRIMES AGAINST WOMEN,FALSE,5373
2002,Haryana,Haryana,State/UT,Assault on Women with Intent to Outrage Modesty,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,FALSE,454
2002,Haryana,Haryana,State/UT,Cruelty by Husband or Relatives,CRUELTY BY HUSBAND OR RELATIVES,FALSE,1565
2002,Haryana,Haryana,State/UT,Dowry Deaths,DOWRY DEATH,FALSE,256
2002,Haryana,Haryana,State/UT,Immoral Traffic (Prevention) Act,IMMORAL TRAFFIC(PREVENTION)ACT,FALSE,32
2002,Haryana,Haryana,State/UT,Indecent Representation of Women (Prevention) Act,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,FALSE,0
2002,Haryana,Haryana,State/UT,Insult to Modesty of Women,INSULT TO THE MODESTY OF WOMEN,FALSE,1424
2002,Haryana,Haryana,State/UT,Kidnapping & Abduction of Women,KIDNAPPING & ABDUCTION,FALSE,290
2002,Haryana,Haryana,State/UT,Rape,RAPE,FALSE,361
2002,Haryana,Haryana,State/UT,Total Crimes against Women,TOTAL CRIMES AGAINST WOMEN,FALSE,4385
2002,Himachal Pradesh,Himachal Pradesh,State/UT,Assault on Women with Intent to Outrage Modesty,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,FALSE,326
2002,Himachal Pradesh,Himachal Pradesh,State/UT,Cruelty by Husband or Relatives,CRUELTY BY HUSBAND OR RELATIVES,FALSE,234
2002,Himachal Pradesh,Himachal Pradesh,State/UT,Dowry Deaths,DOWRY DEATH,FALSE,6
2002,Himachal Pradesh,Himachal Pradesh,State/UT,Immoral Traffic (Prevention) Act,IMMORAL TRAFFIC(PREVENTION)ACT,FALSE,2
2002,Himachal Pradesh,Himachal Pradesh,State/UT,Indecent Representation of Women (Prevention) Act,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,FALSE,0
2002,Himachal Pradesh,Himachal Pradesh,State/UT,Insult to Modesty of Women,INSULT TO THE MODESTY OF WOMEN,FALSE,12
2002,Himachal Pradesh,Himachal Pradesh,State/UT,Kidnapping & Abduction of Women,KIDNAPPING & ABDUCTION,FALSE,116
2002,Himachal Pradesh,Himachal Pradesh,State/UT,Rape,RAPE,FALSE,137
2002,Himachal Pradesh,Himachal Pradesh,State/UT,Total Crimes against Women,TOTAL CRIMES AGAINST WOMEN,FALSE,838
2002,Jammu & Kashmir,Jammu & Kashmir,State/UT,Assault on Women with Intent to Outrage Modesty,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,FALSE,785
2002,Jammu & Kashmir,Jammu & Kashmir,State/UT,Cruelty by Husband or Relatives,CRUELTY BY HUSBAND OR RELATIVES,FALSE,54
2002,Jammu & Kashmir,Jammu & Kashmir,State/UT,Dowry Deaths,DOWRY DEATH,FALSE,18
2002,Jammu & Kashmir,Jammu & Kashmir,State/UT,Immoral Traffic (Prevention) Act,IMMORAL TRAFFIC(PREVENTION)ACT,FALSE,3
2002,Jammu & Kashmir,Jammu & Kashmir,State/UT,Indecent Representation of Women (Prevention) Act,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,FALSE,0
2002,Jammu & Kashmir,Jammu & Kashmir,State/UT,Insult to Modesty of Women,INSULT TO THE MODESTY OF WOMEN,FALSE,368
2002,Jammu & Kashmir,Jammu & Kashmir,State/UT,Kidnapping & Abduction of Women,KIDNAPPING & ABDUCTION,FALSE,596
2002,Jammu & Kashmir,Jammu & Kashmir,State/UT,Rape,RAPE,FALSE,192
2002,Jammu & Kashmir,Jammu & Kashmir,State/UT,Total Crimes against Women,TOTAL CRIMES AGAINST WOMEN,FALSE,2016
2002,Jharkhand,Jharkhand,State/UT,Assault on Women with Intent to Outrage Modesty,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,FALSE,411
2002,Jharkhand,Jharkhand,State/UT,Cruelty by Husband or Relatives,CRUELTY BY HUSBAND OR RELATIVES,FALSE,588
2002,Jharkhand,Jharkhand,State/UT,Dowry Deaths,DOWRY DEATH,FALSE,275
2002,Jharkhand,Jharkhand,State/UT,Immoral Traffic (Prevention) Act,IMMORAL TRAFFIC(PREVENTION)ACT,FALSE,3
2002,Jharkhand,Jharkhand,State/UT,Indecent Representation of Women (Prevention) Act,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,FALSE,0
2002,Jharkhand,Jharkhand,State/UT,Insult to Modesty of Women,INSULT TO THE MODESTY OF WOMEN,FALSE,3
2002,Jharkhand,Jharkhand,State/UT,Kidnapping & Abduction of Women,KIDNAPPING & ABDUCTION,FALSE,178
2002,Jharkhand,Jharkhand,State/UT,Rape,RAPE,FALSE,797
2002,Jharkhand,Jharkhand,State/UT,Total Crimes against Women,TOTAL CRIMES AGAINST WOMEN,FALSE,2490
2002,Karnataka,Karnataka,State/UT,Assault on Women with Intent to Outrage Modesty,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,FALSE,1648
2002,Karnataka,Karnataka,State/UT,Cruelty by Husband or Relatives,CRUELTY BY HUSBAND OR RELATIVES,FALSE,1826
2002,Karnataka,Karnataka,State/UT,Dowry Deaths,DOWRY DEATH,FALSE,233
2002,Karnataka,Karnataka,State/UT,Immoral Traffic (Prevention) Act,IMMORAL TRAFFIC(PREVENTION)ACT,FALSE,1388
2002,Karnataka,Karnataka,State/UT,Indecent Representation of Women (Prevention) Act,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,FALSE,0
2002,Karnataka,Karnataka,State/UT,Insult to Modesty of Women,INSULT TO THE MODESTY OF WOMEN,FALSE,100
2002,Karnataka,Karnataka,State/UT,Kidnapping & Abduction of Women,KIDNAPPING & ABDUCTION,FALSE,300
2002,Karnataka,Karnataka,State/UT,Rape,RAPE,FALSE,292
2002,Karnataka,Karnataka,State/UT,Total Crimes against Women,TOTAL CRIMES AGAINST WOMEN,FALSE,6170
2002,Kerala,Kerala,State/UT,Assault on Women with Intent to Outrage Modesty,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,FALSE,2123
2002,Kerala,Kerala,State/UT,Cruelty by Husband or Relatives,CRUELTY BY HUSBAND OR RELATIVES,FALSE,2836
2002,Kerala,Kerala,State/UT,Dowry Deaths,DOWRY DEATH,FALSE,17
2002,Kerala,Kerala,State/UT,Immoral Traffic (Prevention) Act,IMMORAL TRAFFIC(PREVENTION)ACT,FALSE,132
2002,Kerala,Kerala,State/UT,Indecent Representation of Women (Prevention) Act,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,FALSE,26
2002,Kerala,Kerala,State/UT,Insult to Modesty of Women,INSULT TO THE MODESTY OF WOMEN,FALSE,102
2002,Kerala,Kerala,State/UT,Kidnapping & Abduction of Women,KIDNAPPING & ABDUCTION,FALSE,91
2002,Kerala,Kerala,State/UT,Rape,RAPE,FALSE,499
2002,Kerala,Kerala,State/UT,Total Crimes against Women,TOTAL CRIMES AGAINST WOMEN,FALSE,5829
2002,Lakshadweep,Lakshadweep,State/UT,Assault on Women with Intent to Outrage Modesty,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,FALSE,1
2002,Lakshadweep,Lakshadweep,State/UT,Cruelty by Husband or Relatives,CRUELTY BY HUSBAND OR RELATIVES,FALSE,0
2002,Lakshadweep,Lakshadweep,State/UT,Dowry Deaths,DOWRY DEATH,FALSE,0
2002,Lakshadweep,Lakshadweep,State/UT,Immoral Traffic (Prevention) Act,IMMORAL TRAFFIC(PREVENTION)ACT,FALSE,0
2002,Lakshadweep,Lakshadweep,State/UT,Indecent Representation of Women (Prevention) Act,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,FALSE,0
2002,Lakshadweep,Lakshadweep,State/UT,Insult to Modesty of Women,INSULT TO THE MODESTY OF WOMEN,FALSE,0
2002,Lakshadweep,Lakshadweep,State/UT,Kidnapping & Abduction of Women,KIDNAPPING & ABDUCTION,FALSE,0
2002,Lakshadweep,Lakshadweep,State/UT,Rape,RAPE,FALSE,1
2002,Lakshadweep,Lakshadweep,State/UT,Total Crimes against Women,TOTAL CRIMES AGAINST WOMEN,FALSE,2
2002,Madhya Pradesh,Madhya Pradesh,State/UT,Assault on Women with Intent to Outrage Modesty,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,FALSE,7118
2002,Madhya Pradesh,Madhya Pradesh,State/UT,Cruelty by Husband or Relatives,CRUELTY BY HUSBAND OR RELATIVES,FALSE,3117
2002,Madhya Pradesh,Madhya Pradesh,State/UT,Dowry Deaths,DOWRY DEATH,FALSE,674
2002,Madhya Pradesh,Madhya Pradesh,State/UT,Immoral Traffic (Prevention) Act,IMMORAL TRAFFIC(PREVENTION)ACT,FALSE,14
2002,Madhya Pradesh,Madhya Pradesh,State/UT,Indecent Representation of Women (Prevention) Act,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,FALSE,0
2002,Madhya Pradesh,Madhya Pradesh,State/UT,Insult to Modesty of Women,INSULT TO THE MODESTY OF WOMEN,FALSE,783
2002,Madhya Pradesh,Madhya Pradesh,State/UT,Kidnapping & Abduction of Women,KIDNAPPING & ABDUCTION,FALSE,639
2002,Madhya Pradesh,Madhya Pradesh,State/UT,Rape,RAPE,FALSE,2891
2002,Madhya Pradesh,Madhya Pradesh,State/UT,Total Crimes against Women,TOTAL CRIMES AGAINST WOMEN,FALSE,15260
2002,Maharashtra,Maharashtra,State/UT,Assault on Women with Intent to Outrage Modesty,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,FALSE,2686
2002,Maharashtra,Maharashtra,State/UT,Cruelty by Husband or Relatives,CRUELTY BY HUSBAND OR RELATIVES,FALSE,5353
2002,Maharashtra,Maharashtra,State/UT,Dowry Deaths,DOWRY DEATH,FALSE,303
2002,Maharashtra,Maharashtra,State/UT,Immoral Traffic (Prevention) Act,IMMORAL TRAFFIC(PREVENTION)ACT,FALSE,182
2002,Maharashtra,Maharashtra,State/UT,Indecent Representation of Women (Prevention) Act,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,FALSE,4
2002,Maharashtra,Maharashtra,State/UT,Insult to Modesty of Women,INSULT TO THE MODESTY OF WOMEN,FALSE,769
2002,Maharashtra,Maharashtra,State/UT,Kidnapping & Abduction of Women,KIDNAPPING & ABDUCTION,FALSE,650
2002,Maharashtra,Maharashtra,State/UT,Rape,RAPE,FALSE,1352
2002,Maharashtra,Maharashtra,State/UT,Total Crimes against Women,TOTAL CRIMES AGAINST WOMEN,FALSE,11322
2002,Manipur,Manipur,State/UT,Assault on Women with Intent to Outrage Modesty,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,FALSE,58
2002,Manipur,Manipur,State/UT,Cruelty by Husband or Relatives,CRUELTY BY HUSBAND OR RELATIVES,FALSE,10
2002,Manipur,Manipur,State/UT,Dowry Deaths,DOWRY DEATH,FALSE,0
2002,Manipur,Manipur,State/UT,Immoral Traffic (Prevention) Act,IMMORAL TRAFFIC(PREVENTION)ACT,FALSE,6
2002,Manipur,Manipur,State/UT,Indecent Representation of Women (Prevention) Act,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,FALSE,0
2002,Manipur,Manipur,State/UT,Insult to Modesty of Women,INSULT TO THE MODESTY OF WOMEN,FALSE,0
2002,Manipur,Manipur,State/UT,Kidnapping & Abduction of Women,KIDNAPPING & ABDUCTION,FALSE,82
2002,Manipur,Manipur,State/UT,Rape,RAPE,FALSE,14
2002,Manipur,Manipur,State/UT,Total Crimes against Women,TOTAL CRIMES AGAINST WOMEN,FALSE,170
2002,Meghalaya,Meghalaya,State/UT,Assault on Women with Intent to Outrage Modesty,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,FALSE,23
2002,Meghalaya,Meghalaya,State/UT,Cruelty by Husband or Relatives,CRUELTY BY HUSBAND OR RELATIVES,FALSE,0
2002,Meghalaya,Meghalaya,State/UT,Dowry Deaths,DOWRY DEATH,FALSE,0
2002,Meghalaya,Meghalaya,State/UT,Immoral Traffic (Prevention) Act,IMMORAL TRAFFIC(PREVENTION)ACT,FALSE,0
2002,Meghalaya,Meghalaya,State/UT,Indecent Representation of Women (Prevention) Act,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,FALSE,0
2002,Meghalaya,Meghalaya,State/UT,Insult to Modesty of Women,INSULT TO THE MODESTY OF WOMEN,FALSE,0
2002,Meghalaya,Meghalaya,State/UT,Kidnapping & Abduction of Women,KIDNAPPING & ABDUCTION,FALSE,10
2002,Meghalaya,Meghalaya,State/UT,Rape,RAPE,FALSE,38
2002,Meghalaya,Meghalaya,State/UT,Total Crimes against Women,TOTAL CRIMES AGAINST WOMEN,FALSE,71
2002,Mizoram,Mizoram,State/UT,Assault on Women with Intent to Outrage Modesty,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,FALSE,73
2002,Mizoram,Mizoram,State/UT,Cruelty by Husband or Relatives,CRUELTY BY HUSBAND OR RELATIVES,FALSE,3
2002,Mizoram,Mizoram,State/UT,Dowry Deaths,DOWRY DEATH,FALSE,0
2002,Mizoram,Mizoram,State/UT,Immoral Traffic (Prevention) Act,IMMORAL TRAFFIC(PREVENTION)ACT,FALSE,0
2002,Mizoram,Mizoram,State/UT,Indecent Representation of Women (Prevention) Act,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,FALSE,0
2002,Mizoram,Mizoram,State/UT,Insult to Modesty of Women,INSULT TO THE MODESTY OF WOMEN,FALSE,0
2002,Mizoram,Mizoram,State/UT,Kidnapping & Abduction of Women,KIDNAPPING & ABDUCTION,FALSE,2
2002,Mizoram,Mizoram,State/UT,Rape,RAPE,FALSE,76
2002,Mizoram,Mizoram,State/UT,Total Crimes against Women,TOTAL CRIMES AGAINST WOMEN,FALSE,154
2002,Nagaland,Nagaland,State/UT,Assault on Women with Intent to Outrage Modesty,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,FALSE,1
2002,Nagaland,Nagaland,State/UT,Cruelty by Husband or Relatives,CRUELTY BY HUSBAND OR RELATIVES,FALSE,0
2002,Nagaland,Nagaland,State/UT,Dowry Deaths,DOWRY DEATH,FALSE,0
2002,Nagaland,Nagaland,State/UT,Immoral Traffic (Prevention) Act,IMMORAL TRAFFIC(PREVENTION)ACT,FALSE,4
2002,Nagaland,Nagaland,State/UT,Indecent Representation of Women (Prevention) Act,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,FALSE,0
2002,Nagaland,Nagaland,State/UT,Insult to Modesty of Women,INSULT TO THE MODESTY OF WOMEN,FALSE,0
2002,Nagaland,Nagaland,State/UT,Kidnapping & Abduction of Women,KIDNAPPING & ABDUCTION,FALSE,4
2002,Nagaland,Nagaland,State/UT,Rape,RAPE,FALSE,17
2002,Nagaland,Nagaland,State/UT,Total Crimes against Women,TOTAL CRIMES AGAINST WOMEN,FALSE,26
2002,Odisha,Odisha,State/UT,Assault on Women with Intent to Outrage Modesty,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,FALSE,1605
2002,Odisha,Odisha,State/UT,Cruelty by Husband or Relatives,CRUELTY BY HUSBAND OR RELATIVES,FALSE,1167
2002,Odisha,Odisha,State/UT,Dowry Deaths,DOWRY DEATH,FALSE,248
2002,Odisha,Odisha,State/UT,Immoral Traffic (Prevention) Act,IMMORAL TRAFFIC(PREVENTION)ACT,FALSE,24
2002,Odisha,Odisha,State/UT,Indecent Representation of Women (Prevention) Act,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,FALSE,0
2002,Odisha,Odisha,State/UT,Insult to Modesty of Women,INSULT TO THE MODESTY OF WOMEN,FALSE,188
2002,Odisha,Odisha,State/UT,Kidnapping & Abduction of Women,KIDNAPPING & ABDUCTION,FALSE,432
2002,Odisha,Odisha,State/UT,Rape,RAPE,FALSE,691
2002,Odisha,Odisha,State/UT,Total Crimes against Women,TOTAL CRIMES AGAINST WOMEN,FALSE,4779
2002,Puducherry,Puducherry,State/UT,Assault on Women with Intent to Outrage Modesty,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,FALSE,59
2002,Puducherry,Puducherry,State/UT,Cruelty by Husband or Relatives,CRUELTY BY HUSBAND OR RELATIVES,FALSE,9
2002,Puducherry,Puducherry,State/UT,Dowry Deaths,DOWRY DEATH,FALSE,5
2002,Puducherry,Puducherry,State/UT,Immoral Traffic (Prevention) Act,IMMORAL TRAFFIC(PREVENTION)ACT,FALSE,27
2002,Puducherry,Puducherry,State/UT,Indecent Representation of Women (Prevention) Act,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,FALSE,0
2002,Puducherry,Puducherry,State/UT,Insult to Modesty of Women,INSULT TO THE MODESTY OF WOMEN,FALSE,26
2002,Puducherry,Puducherry,State/UT,Kidnapping & Abduction of Women,KIDNAPPING & ABDUCTION,FALSE,6
2002,Puducherry,Puducherry,State/UT,Rape,RAPE,FALSE,6
2002,Puducherry,Puducherry,State/UT,Total Crimes against Women,TOTAL CRIMES AGAINST WOMEN,FALSE,141
2002,Punjab,Punjab,State/UT,Assault on Women with Intent to Outrage Modesty,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,FALSE,341
2002,Punjab,Punjab,State/UT,Cruelty by Husband or Relatives,CRUELTY BY HUSBAND OR RELATIVES,FALSE,944
2002,Punjab,Punjab,State/UT,Dowry Deaths,DOWRY DEATH,FALSE,166
2002,Punjab,Punjab,State/UT,Immoral Traffic (Prevention) Act,IMMORAL TRAFFIC(PREVENTION)ACT,FALSE,38
2002,Punjab,Punjab,State/UT,Indecent Representation of Women (Prevention) Act,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,FALSE,8
2002,Punjab,Punjab,State/UT,Insult to Modesty of Women,INSULT TO THE MODESTY OF WOMEN,FALSE,145
2002,Punjab,Punjab,State/UT,Kidnapping & Abduction of Women,KIDNAPPING & ABDUCTION,FALSE,354
2002,Punjab,Punjab,State/UT,Rape,RAPE,FALSE,299
2002,Punjab,Punjab,State/UT,Total Crimes against Women,TOTAL CRIMES AGAINST WOMEN,FALSE,2295
2002,Rajasthan,Rajasthan,State/UT,Assault on Women with Intent to Outrage Modesty,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,FALSE,2730
2002,Rajasthan,Rajasthan,State/UT,Cruelty by Husband or Relatives,CRUELTY BY HUSBAND OR RELATIVES,FALSE,5691
2002,Rajasthan,Rajasthan,State/UT,Dowry Deaths,DOWRY DEATH,FALSE,399
2002,Rajasthan,Rajasthan,State/UT,Immoral Traffic (Prevention) Act,IMMORAL TRAFFIC(PREVENTION)ACT,FALSE,55
2002,Rajasthan,Rajasthan,State/UT,Indecent Representation of Women (Prevention) Act,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,FALSE,54
2002,Rajasthan,Rajasthan,State/UT,Insult to Modesty of Women,INSULT TO THE MODESTY OF WOMEN,FALSE,44
2002,Rajasthan,Rajasthan,State/UT,Kidnapping & Abduction of Women,KIDNAPPING & ABDUCTION,FALSE,2019
2002,Rajasthan,Rajasthan,State/UT,Rape,RAPE,FALSE,1051
2002,Rajasthan,Rajasthan,State/UT,Total Crimes against Women,TOTAL CRIMES AGAINST WOMEN,FALSE,12049
2002,Sikkim,Sikkim,State/UT,Assault on Women with Intent to Outrage Modesty,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,FALSE,17
2002,Sikkim,Sikkim,State/UT,Cruelty by Husband or Relatives,CRUELTY BY HUSBAND OR RELATIVES,FALSE,3
2002,Sikkim,Sikkim,State/UT,Dowry Deaths,DOWRY DEATH,FALSE,0
2002,Sikkim,Sikkim,State/UT,Immoral Traffic (Prevention) Act,IMMORAL TRAFFIC(PREVENTION)ACT,FALSE,0
2002,Sikkim,Sikkim,State/UT,Indecent Representation of Women (Prevention) Act,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,FALSE,0
2002,Sikkim,Sikkim,State/UT,Insult to Modesty of Women,INSULT TO THE MODESTY OF WOMEN,FALSE,0
2002,Sikkim,Sikkim,State/UT,Kidnapping & Abduction of Women,KIDNAPPING & ABDUCTION,FALSE,2
2002,Sikkim,Sikkim,State/UT,Rape,RAPE,FALSE,6
2002,Sikkim,Sikkim,State/UT,Total Crimes against Women,TOTAL CRIMES AGAINST WOMEN,FALSE,28
2002,Tamil Nadu,Tamil Nadu,State/UT,Assault on Women with Intent to Outrage Modesty,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,FALSE,1877
2002,Tamil Nadu,Tamil Nadu,State/UT,Cruelty by Husband or Relatives,CRUELTY BY HUSBAND OR RELATIVES,FALSE,1052
2002,Tamil Nadu,Tamil Nadu,State/UT,Dowry Deaths,DOWRY DEATH,FALSE,243
2002,Tamil Nadu,Tamil Nadu,State/UT,Immoral Traffic (Prevention) Act,IMMORAL TRAFFIC(PREVENTION)ACT,FALSE,3530
2002,Tamil Nadu,Tamil Nadu,State/UT,Indecent Representation of Women (Prevention) Act,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,FALSE,5
2002,Tamil Nadu,Tamil Nadu,State/UT,Insult to Modesty of Women,INSULT TO THE MODESTY OF WOMEN,FALSE,1718
2002,Tamil Nadu,Tamil Nadu,State/UT,Kidnapping & Abduction of Women,KIDNAPPING & ABDUCTION,FALSE,714
2002,Tamil Nadu,Tamil Nadu,State/UT,Rape,RAPE,FALSE,534
2002,Tamil Nadu,Tamil Nadu,State/UT,Total Crimes against Women,TOTAL CRIMES AGAINST WOMEN,FALSE,9798
2002,Tripura,Tripura,State/UT,Assault on Women with Intent to Outrage Modesty,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,FALSE,128
2002,Tripura,Tripura,State/UT,Cruelty by Husband or Relatives,CRUELTY BY HUSBAND OR RELATIVES,FALSE,236
2002,Tripura,Tripura,State/UT,Dowry Deaths,DOWRY DEATH,FALSE,16
2002,Tripura,Tripura,State/UT,Immoral Traffic (Prevention) Act,IMMORAL TRAFFIC(PREVENTION)ACT,FALSE,0
2002,Tripura,Tripura,State/UT,Indecent Representation of Women (Prevention) Act,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,FALSE,0
2002,Tripura,Tripura,State/UT,Insult to Modesty of Women,INSULT TO THE MODESTY OF WOMEN,FALSE,0
2002,Tripura,Tripura,State/UT,Kidnapping & Abduction of Women,KIDNAPPING & ABDUCTION,FALSE,48
2002,Tripura,Tripura,State/UT,Rape,RAPE,FALSE,108
2002,Tripura,Tripura,State/UT,Total Crimes against Women,TOTAL CRIMES AGAINST WOMEN,FALSE,536
2002,Uttar Pradesh,Uttar Pradesh,State/UT,Assault on Women with Intent to Outrage Modesty,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,FALSE,2145
2002,Uttar Pradesh,Uttar Pradesh,State/UT,Cruelty by Husband or Relatives,CRUELTY BY HUSBAND OR RELATIVES,FALSE,5679
2002,Uttar Pradesh,Uttar Pradesh,State/UT,Dowry Deaths,DOWRY DEATH,FALSE,1893
2002,Uttar Pradesh,Uttar Pradesh,State/UT,Immoral Traffic (Prevention) Act,IMMORAL TRAFFIC(PREVENTION)ACT,FALSE,42
2002,Uttar Pradesh,Uttar Pradesh,State/UT,Indecent Representation of Women (Prevention) Act,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,FALSE,0
2002,Uttar Pradesh,Uttar Pradesh,State/UT,Insult to Modesty of Women,INSULT TO THE MODESTY OF WOMEN,FALSE,1887
2002,Uttar Pradesh,Uttar Pradesh,State/UT,Kidnapping & Abduction of Women,KIDNAPPING & ABDUCTION,FALSE,2298
2002,Uttar Pradesh,Uttar Pradesh,State/UT,Rape,RAPE,FALSE,1415
2002,Uttar Pradesh,Uttar Pradesh,State/UT,Total Crimes against Women,TOTAL CRIMES AGAINST WOMEN,FALSE,15647
2002,Uttarakhand,Uttarakhand,State/UT,Assault on Women with Intent to Outrage Modesty,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,FALSE,145
2002,Uttarakhand,Uttarakhand,State/UT,Cruelty by Husband or Relatives,CRUELTY BY HUSBAND OR RELATIVES,FALSE,316
2002,Uttarakhand,Uttarakhand,State/UT,Dowry Deaths,DOWRY DEATH,FALSE,66
2002,Uttarakhand,Uttarakhand,State/UT,Immoral Traffic (Prevention) Act,IMMORAL TRAFFIC(PREVENTION)ACT,FALSE,0
2002,Uttarakhand,Uttarakhand,State/UT,Indecent Representation of Women (Prevention) Act,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,FALSE,0
2002,Uttarakhand,Uttarakhand,State/UT,Insult to Modesty of Women,INSULT TO THE MODESTY OF WOMEN,FALSE,97
2002,Uttarakhand,Uttarakhand,State/UT,Kidnapping & Abduction of Women,KIDNAPPING & ABDUCTION,FALSE,155
2002,Uttarakhand,Uttarakhand,State/UT,Rape,RAPE,FALSE,89
2002,Uttarakhand,Uttarakhand,State/UT,Total Crimes against Women,TOTAL CRIMES AGAINST WOMEN,FALSE,870
2002,West Bengal,West Bengal,State/UT,Assault on Women with Intent to Outrage Modesty,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,FALSE,964
2002,West Bengal,West Bengal,State/UT,Cruelty by Husband or Relatives,CRUELTY BY HUSBAND OR RELATIVES,FALSE,4069
2002,West Bengal,West Bengal,State/UT,Dowry Deaths,DOWRY DEATH,FALSE,273
2002,West Bengal,West Bengal,State/UT,Immoral Traffic (Prevention) Act,IMMORAL TRAFFIC(PREVENTION)ACT,FALSE,42
2002,West Bengal,West Bengal,State/UT,Indecent Representation of Women (Prevention) Act,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,FALSE,0
